0.357590218,0.516254101,-0.096331643,0.222189084,0.756039368,0.756039368,0
0.927825828,0.889651059,0.825231136,0.393975544,0.801371906,0.801371906,0
0.869370713,0.885475693,0.959439308,-0.379660006,0.169102296,0.169102296,0
0.56218312,0.420817179,0.04682374,0.149418431,0.215031315,0.215031315,0
-0.612883984,0.2341187,0.654637638,0.393975544,-0.55502535,-0.55502535,0
0.776916194,0.757232329,0.461974351,-0.889651059,-0.342081718,-0.342081718,0
0.50790337,0.302117507,0.916492693,0.588428273,0.611094542,0.611094542,0
-0.14882195,0.889651059,0.998210558,-0.34387116,-0.955263943,-0.955263943,0
-0.254399046,0.071875932,-0.729197733,0.791828214,0.746495676,0.746495676,0
0.135102893,0.971368923,-0.579481062,0.556218312,0.393975544,0.393975544,0
0.26573218,0.776916194,0.949299135,-0.138085297,0.801371906,0.801371906,0
0.949299135,0.330152103,0.776916194,0.26573218,0.357590218,0.357590218,0
0.488815986,0.357590218,0.889651059,0.393975544,0.949299135,0.949299135,0
0.330152103,0.776916194,0.26573218,0.357590218,0.135102893,0.135102893,0
0.96063227,0.357590218,0.837757232,-0.560393677,0.691619445,0.691619445,0
0.135102893,0.842529078,-0.339099314,0.357590218,0.393975544,0.393975544,0
0.420817179,-0.138085297,-0.294959738,0.169102296,0.26573218,0.26573218,0
0.776916194,-0.238890546,0.556218312,0.528780197,0.837757232,0.837757232,0
-0.560393677,0.691619445,0.135102893,0.842529078,-0.339099314,-0.339099314,0
0.357590218,0.393975544,0.420817179,-0.138085297,-0.294959738,-0.294959738,0
0.169102296,0.26573218,0.776916194,-0.238890546,0.556218312,0.556218312,0
0.528780197,0.976140769,-0.55502535,0.949299135,0.393975544,0.393975544,0
-0.169698777,-0.129138085,0.976140769,0.949299135,-0.138085297,-0.138085297,0
0.357590218,0.976140769,0.949299135,-0.138085297,0.357590218,0.357590218,0
0.776916194,0.357590218,0.393975544,0.889651059,0.542499254,0.542499254,0
-0.886668655,0.866388309,0.196540412,0.531762601,0.26573218,0.26573218,0
0.801371906,0.787056367,0.812108559,0.787056367,0.357590218,0.357590218,0
0.393975544,-0.138085297,0.528780197,0.657620042,-0.228750373,-0.228750373,0
0.949299135,0.220399642,0.330152103,0.949299135,0.812108559,0.812108559,0
-0.138085297,0.699970176,0.96063227,-0.464360274,-0.685058157,-0.685058157,0
-0.10945422,0.596779004,0.778109156,0.896212347,0.87533552,0.87533552,0
0.889651059,0.357590218,0.272889949,0.96063227,0.461974351,0.461974351,0
0.393975544,0.825231136,0.327169699,0.672532061,0.841932598,0.841932598,0
0.217417238,0.357590218,-0.87533552,0.776916194,0.490605428,0.490605428,0
0.47688637,0.357590218,0.698180734,0.792424694,0.949299135,0.949299135,0
-0.138085297,0.868177751,0.968983,-0.943334327,-0.685058157,-0.685058157,0
0.787056367,-0.145839547,0.625410081,0.96063227,0.932597674,0.932597674,0
0.889651059,0.797793021,0.96063227,0.272889949,0.509692812,0.509692812,0
-0.56993737,0.227557411,0.96063227,0.272889949,0.509692812,0.509692812,0
-0.56993737,0.227557411,0.868177751,0.393975544,0.949299135,0.949299135,0
0.71070683,0.357590218,0.542499254,-0.990456308,0.785266925,0.785266925,0
-0.261556815,-0.169698777,0.866388309,0.889651059,-0.034297644,-0.034297644,0
0.426781986,0.486430063,0.842529078,-0.930211751,-0.543095735,-0.543095735,0
-0.801371906,0.350432449,-0.555621831,-0.130331047,0.985087981,0.985087981,0
0.868177751,0.393975544,0.949299135,0.71070683,0.357590218,0.357590218,0
0.542499254,-0.990456308,0.785266925,-0.261556815,-0.169698777,-0.169698777,0
0.866388309,0.889651059,-0.034297644,0.426781986,0.486430063,0.486430063,0
0.842529078,-0.930211751,-0.543095735,-0.801371906,0.350432449,0.350432449,0
-0.555621831,-0.130331047,0.985087981,0.371905756,-0.07008649,-0.07008649,0
0.949299135,0.96063227,0.26573218,0.776916194,0.393975544,0.393975544,0
-0.605129735,0.490605428,-0.543692216,0.236504623,0.528183716,0.528183716,0
0.26573218,0.516254101,0.357590218,-0.508499851,0.396361467,0.396361467,0
0.26573218,0.516254101,0.357590218,-0.508499851,0.396361467,0.396361467,0
0.58604235,0.055770951,0.96063227,0.90635252,0.133313451,0.133313451,0
-0.232925738,-0.254399046,0.96063227,0.949299135,-0.138085297,-0.138085297,0
0.699970176,0.968983,0.96063227,0.949299135,-0.138085297,-0.138085297,0
0.699970176,0.968983,0.371905756,0.792424694,-0.129138085,-0.129138085,0
0.330152103,0.949299135,0.371905756,0.792424694,-0.129138085,-0.129138085,0
0.330152103,0.949299135,0.555621831,-0.546078139,-0.269907545,-0.269907545,0
-0.791231733,-0.138085297,0.555621831,-0.546078139,-0.269907545,-0.269907545,0
-0.791231733,-0.138085297,0.949299135,0.96063227,0.393975544,0.393975544,0
0.534745004,0.72621533,0.812108559,0.357590218,-0.580077542,-0.580077542,0
0.96063227,-0.138085297,0.825231136,0.949299135,0.949299135,0.949299135,0
0.96063227,0.393975544,0.534745004,0.72621533,0.949299135,0.949299135,0
0.96063227,0.393975544,0.534745004,0.72621533,-0.036683567,-0.036683567,0
0.753653445,0.294363257,0.928422308,0.82045929,0.949299135,0.949299135,0
0.776916194,-0.180435431,0.861019982,0.602147331,-0.158962123,-0.158962123,0
0.745899195,0.831195944,-0.5782881,0.393975544,0.665970772,0.665970772,0
0.26573218,0.776916194,0.645093946,0.779302118,-0.138085297,-0.138085297,0
0.528780197,-0.546078139,0.970772443,-0.228750373,0.858037578,0.858037578,0
0.949299135,-0.138085297,0.393975544,-0.381449448,0.976140769,0.976140769,0
0.26573218,0.528780197,-0.546078139,0.970772443,-0.228750373,-0.228750373,0
0.858037578,0.949299135,-0.138085297,0.393975544,-0.381449448,-0.381449448,0
0.976140769,0.26573218,-0.138085297,0.968983,0.976140769,0.976140769,0
0.949299135,0.535937966,0.169102296,0.26573218,0.357590218,0.357590218,0
0.04682374,-0.508499851,0.92186102,0.812108559,0.932597674,0.932597674,0
0.686251118,0.916492693,0.776916194,0.393975544,-0.129138085,-0.129138085,0
0.201908738,0.302117507,0.949299135,0.393975544,0.357590218,0.357590218,0
-0.129138085,0.330152103,-0.138085297,0.466149717,0.576498658,0.576498658,0
-0.550253504,-0.176260066,-0.584252908,0.776916194,0.201908738,0.201908738,0
0.26573218,0.801371906,0.385028333,0.272889949,0.791828214,0.791828214,0
0.133313451,0.566358485,0.259170892,0.214434834,-0.806143752,-0.806143752,0
0.149418431,0.396361467,0.96063227,0.812108559,0.357590218,0.357590218,0
0.505517447,0.869370713,0.665374292,-0.833581867,0.92186102,0.92186102,0
0.889651059,-0.572323293,0.420817179,0.576498658,0.781688041,0.781688041,0
-0.138085297,0.932597674,0.393975544,0.72621533,0.782881002,0.782881002,0
0.299135103,-0.26573218,0.531762601,-0.305696391,0.009245452,0.009245452,0
0.521025947,0.801371906,0.949299135,0.037280048,0.803757829,0.803757829,0
0.795407098,-0.089173874,0.549060543,-0.492991351,0.949299135,0.949299135,0
0.037280048,0.803757829,0.795407098,-0.089173874,0.549060543,0.549060543,0
-0.492991351,0.330152103,0.976140769,0.801371906,-0.01580674,-0.01580674,0
0.775126752,-0.170295258,-0.664777811,-0.492991351,-0.053981509,-0.053981509,0
0.803757829,-0.076051297,0.490008947,0.330152103,0.553235908,0.553235908,0
0.968983,0.976140769,0.535937966,0.949299135,0.393975544,0.393975544,0
0.357590218,-0.129138085,0.330152103,-0.138085297,0.466149717,0.466149717,0
0.576498658,-0.550253504,-0.176260066,-0.584252908,0.776916194,0.776916194,0
0.201908738,0.26573218,0.801371906,0.385028333,0.272889949,0.272889949,0
0.791828214,0.133313451,0.566358485,0.259170892,0.214434834,0.214434834,0
-0.806143752,0.149418431,0.030718759,0.955860424,0.574709216,0.574709216,0
-0.668356695,-0.063525201,0.64867283,-0.462570832,0.224575007,0.224575007,0
0.976140769,0.795407098,0.393975544,-0.416641813,0.968983,0.968983,0
0.976140769,0.949299135,-0.129138085,0.96063227,0.357590218,0.357590218,0
0.92186102,-0.399940352,0.330152103,0.968983,0.758425291,0.758425291,0
0.286012526,0.122576797,0.135102893,0.779302118,-0.138085297,-0.138085297,0
0.949299135,0.868177751,0.968983,0.976140769,0.26573218,0.26573218,0
0.149418431,0.776916194,0.976140769,-0.138085297,0.940948404,0.940948404,0
0.949299135,0.686847599,0.781688041,0.26573218,-0.55502535,-0.55502535,0
0.868177751,0.262153296,0.149418431,0.932597674,0.776916194,0.776916194,0
0.197733373,0.253206084,0.150611393,0.779302118,0.272889949,0.272889949,0
-0.128541605,0.791828214,-0.113629585,0.00029824,0.655830599,0.655830599,0
0.812108559,0.371905756,0.26573218,0.357590218,0.393975544,0.393975544,0
0.771547868,0.345064122,0.372502237,-0.096331643,0.753653445,0.753653445,0
0.96063227,0.812108559,0.357590218,0.889651059,0.149418431,0.149418431,0
0.949299135,-0.806143752,0.96063227,0.357590218,0.889651059,0.889651059,0
0.393975544,0.665374292,0.167312854,-0.170295258,0.531762601,0.531762601,0
0.787056367,0.917685655,0.792424694,0.345660602,0.96063227,0.96063227,0
0.357590218,0.889651059,0.393975544,0.665374292,0.167312854,0.167312854,0
-0.170295258,0.531762601,0.787056367,0.917685655,0.792424694,0.792424694,0
0.345660602,-0.129138085,0.393975544,0.330152103,0.968983,0.968983,0
0.976140769,0.393975544,0.535937966,0.327169699,0.774530271,0.774530271,0
-0.025946913,0.96063227,0.949299135,0.889651059,0.791828214,0.791828214,0
0.030718759,0.330152103,0.96063227,0.949299135,0.889651059,0.889651059,0
0.791828214,0.030718759,0.330152103,0.968983,0.371905756,0.371905756,0
0.396361467,-0.138085297,0.466149717,0.694005368,0.96063227,0.96063227,0
