-0.252854468,-0.365046775,0.068116758,-0.157111408,-0.534600564,-0.656071934,-0.629078297,-0.583526533,-0.278582779,-0.566655509,-0.614737926,-0.626125867,-0.678426041,0.268460165,-0.119573381,-0.397523496,-0.297562681,-0.033109384,-0.105654786,-0.152050101,0.433374422,-0.16554692,-0.462898713,-0.278582779,0.392462189,-0.54936271,-0.535444115,-0.326665197,0.629078297,0.241888302,-0.359141917,-0.213629338,-0.648058198,-0.416081622,-0.432109095,0.10523301,-0.629078297,-0.705841454,0.243153629,0.675473612,0.17988729,-0.050823959,0.515620662,-0.559907099,-0.527852154,-0.095532172,-0.686861553,0.409754988,-0.39330574,-0.278582779,-0.187901027,-0.54936271,-0.671255856,0.09764105,-0.566655509,-0.671255856,-0.233452791,-0.54936271,-0.187901027,-0.252854468,-0.345645098,-0.252854468,-0.629078297,-0.278582779,-0.671255856,-0.233452791,-0.54936271,-0.187901027,-0.252854468,-0.095532172,-0.679269592,-0.252854468,-0.59238382,0.396258169,-0.4890488,-0.095532172,-0.595758025,0.239779424,-0.252854468,-0.278582779,-0.297562681,0.09764105,0.208568031,-0.119573381,-0.187901027,-0.54936271,0.168921125,-0.39330574,-0.373904063,-0.59238382,0.396258169,-0.4890488,-0.095532172,-0.595758025,0.239779424,-0.252854468,-0.278582779,-0.297562681,0.09764105,0.208568031,0.208568031,0
-0.119573381,-0.187901027,-0.54936271,0.168921125,-0.39330574,-0.373904063,-0.690235757,0.392462189,-0.671255856,-0.278582779,0.119995156,0.091314416,-0.690235757,-0.671255856,0.09764105,-0.252854468,-0.690235757,-0.671255856,0.09764105,-0.252854468,-0.54936271,-0.252854468,-0.278582779,-0.629078297,-0.383604902,0.626969419,-0.612629048,-0.138975058,-0.376012941,-0.187901027,-0.566655509,-0.556532895,-0.574247469,-0.556532895,-0.252854468,-0.278582779,0.09764105,-0.373904063,-0.465007591,0.16175094,-0.671255856,-0.155846082,-0.233452791,-0.671255856,-0.574247469,0.09764105,-0.494953658,-0.679269592,0.328352299,0.484409268,0.077395821,-0.421986481,-0.550206261,-0.633717828,-0.618955682,-0.629078297,-0.252854468,-0.192962334,-0.679269592,-0.326665197,-0.278582779,-0.583526533,-0.231343913,-0.475551981,-0.595336249,-0.153737204,-0.252854468,0.618955682,-0.54936271,-0.346910425,-0.337209586,-0.252854468,-0.493688331,-0.560328875,-0.671255856,0.09764105,-0.613894375,-0.68517445,0.6670381,0.484409268,-0.556532895,0.103124132,-0.442231709,-0.679269592,-0.659446139,-0.629078297,-0.564124855,-0.679269592,-0.192962334,-0.360407244,0.403006579,-0.160907389,-0.679269592,-0.192962334,-0.360407244,0.403006579,-0.160907389,-0.613894375,-0.278582779,-0.671255856,-0.671255856,0
-0.502545619,-0.252854468,-0.383604902,0.700358372,-0.555267568,0.184948597,0.119995156,-0.612629048,-0.629078297,0.024252097,-0.301780437,-0.343957996,-0.595758025,0.657759037,0.384026677,0.566655509,-0.247793161,0.392883965,0.092157967,-0.696562391,-0.613894375,-0.278582779,-0.671255856,-0.502545619,-0.252854468,-0.383604902,0.700358372,-0.555267568,0.184948597,0.119995156,-0.612629048,-0.629078297,0.024252097,-0.301780437,-0.343957996,-0.595758025,0.657759037,0.384026677,0.566655509,-0.247793161,0.392883965,0.092157967,-0.696562391,-0.262977082,0.049558632,-0.671255856,-0.679269592,-0.187901027,-0.54936271,-0.278582779,0.427891339,-0.346910425,0.384448453,-0.167234023,-0.373482287,-0.187901027,-0.365046775,-0.252854468,0.359563693,-0.280269881,-0.187901027,-0.365046775,-0.252854468,0.359563693,-0.280269881,-0.41439452,-0.039436018,-0.679269592,-0.640888013,-0.094266845,0.164703369,0.17988729,-0.679269592,-0.671255856,0.09764105,-0.494953658,-0.68517445,-0.679269592,-0.671255856,0.09764105,-0.494953658,-0.68517445,-0.262977082,-0.560328875,0.091314416,-0.233452791,-0.671255856,-0.262977082,-0.560328875,0.091314416,-0.233452791,-0.671255856,-0.392883965,0.386135555,0.190853456,0.559485324,0.09764105,-0.392883965,0.386135555,0.190853456,0.190853456,0
0.559485324,0.09764105,-0.671255856,-0.679269592,-0.278582779,-0.378121819,-0.513511784,-0.574247469,-0.252854468,0.410176764,-0.679269592,0.09764105,-0.583526533,-0.671255856,-0.671255856,-0.679269592,-0.278582779,-0.378121819,-0.513511784,-0.671255856,-0.679269592,-0.278582779,-0.378121819,-0.513511784,0.025939199,-0.532913461,-0.208146255,-0.65649371,-0.580152328,-0.671255856,-0.54936271,0.127587117,-0.608833068,-0.425782461,0.112403195,-0.527430379,-0.587744288,0.408911437,-0.278582779,-0.470912449,-0.187901027,-0.54936271,-0.456150304,-0.551049812,0.09764105,-0.373904063,0.386135555,-0.686439777,0.16175094,-0.60672419,-0.671255856,0.09764105,-0.278582779,0.269725492,-0.690235757,-0.187901027,-0.373904063,0.386135555,-0.686439777,0.16175094,-0.60672419,-0.671255856,0.09764105,-0.278582779,0.269725492,-0.690235757,-0.187901027,0.09764105,-0.68517445,-0.690235757,-0.671255856,-0.37896537,-0.119573381,-0.187901027,-0.252854468,-0.033109384,0.359563693,-0.651854179,-0.574247469,-0.659446139,-0.485252819,-0.648058198,-0.54936271,-0.278582779,0.091314416,-0.142771038,-0.213629338,-0.671255856,-0.278582779,-0.252854468,0.091314416,-0.233452791,0.09764105,-0.329617626,-0.40764611,0.389087984,0.124634688,0.413129193,-0.54936271,-0.142771038,-0.142771038,0
-0.187901027,-0.566655509,-0.272256145,-0.192962334,-0.559907099,-0.094266845,-0.400475925,-0.183261495,-0.151628326,0.570029714,-0.105654786,-0.280269881,-0.679269592,-0.574247469,-0.252854468,-0.357454815,-0.614737926,-0.470490674,0.589431391,-0.651854179,-0.629078297,0.404693681,-0.297562681,-0.40764611,-0.552736914,0.09764105,-0.659446139,-0.278582779,-0.513511784,-0.553580465,-0.21152046,0.187901027,-0.376012941,0.216159991,-0.006537522,-0.36842098,-0.566655509,-0.671255856,-0.026360975,-0.568342611,-0.562437753,0.063055451,-0.388244433,0.348597527,-0.671255856,-0.026360975,-0.568342611,-0.562437753,0.063055451,-0.388244433,0.348597527,-0.233452791,-0.690235757,-0.566655509,0.011177053,-0.548097383,0.120416932,0.470068898,0.348597527,0.038170691,-0.568342611,0.053776388,-0.346488649,-0.233452791,-0.391196862,-0.68517445,-0.690235757,-0.37896537,-0.671255856,-0.278582779,-0.252854468,0.091314416,-0.233452791,0.09764105,-0.329617626,-0.40764611,0.389087984,0.124634688,0.413129193,-0.54936271,-0.142771038,-0.187901027,-0.566655509,-0.272256145,-0.192962334,-0.559907099,-0.094266845,-0.400475925,-0.183261495,-0.151628326,0.570029714,-0.105654786,-0.021721443,-0.675895387,-0.406380784,0.472599552,0.044919101,-0.458680957,0.327086972,-0.158798511,-0.158798511,0
-0.690235757,-0.562437753,-0.278582779,0.294610252,-0.68517445,-0.690235757,-0.671255856,0.091314416,-0.679269592,-0.252854468,-0.651854179,0.282800535,-0.233452791,-0.68517445,-0.536287666,-0.202241397,-0.086674884,-0.095532172,-0.551049812,0.09764105,-0.671255856,-0.613894375,-0.68517445,-0.690235757,-0.187901027,-0.105654786,-0.54936271,-0.690235757,0.09764105,-0.665350998,-0.671255856,-0.485674595,-0.552736914,-0.187901027,0.392462189,-0.613894375,-0.185370373,-0.105654786,-0.659446139,-0.54936271,-0.139818609,-0.179043739,-0.106498337,-0.551049812,-0.192962334,0.09089264,-0.559907099,0.08034825,-0.000210888,-0.463742264,-0.574247469,-0.262977082,-0.187901027,-0.252854468,-0.278582779,-0.545566729,-0.24399718,-0.263398858,0.068116758,-0.532913461,-0.679269592,-0.574247469,-0.252854468,-0.629078297,-0.105654786,-0.671255856,0.570029714,-0.679269592,-0.252854468,-0.629078297,-0.278582779,-0.470490674,-0.118308054,0.120416932,-0.376012941,-0.556532895,-0.648901749,-0.560328875,-0.244418956,-0.679269592,-0.252854468,-0.629078297,-0.278582779,-0.470490674,-0.118308054,0.120416932,-0.376012941,-0.556532895,-0.648901749,-0.560328875,-0.244418956,0.091314416,-0.278582779,-0.233452791,-0.68517445,-0.690235757,-0.278582779,-0.37896537,-0.231343913,-0.547675607,-0.547675607,0
0.018347238,-0.679269592,-0.671255856,-0.629078297,-0.559907099,-0.021721443,-0.233452791,-0.679269592,-0.671255856,-0.629078297,-0.559907099,-0.021721443,-0.233452791,-0.68517445,-0.262977082,-0.280269881,0.09764105,-0.329617626,-0.490735902,-0.679269592,-0.252854468,-0.614737926,-0.502545619,0.119995156,0.120416932,0.028891628,-0.278582779,-0.566655509,-0.24399718,-0.263398858,-0.280269881,-0.697405943,-0.157111408,-0.679269592,-0.192962334,-0.545566729,-0.192962334,-0.476395532,-0.360407244,0.192962334,-0.252854468,-0.678426041,-0.566655509,-0.006537522,0.425782461,0.091314416,-0.391196862,0.120416932,0.389087984,-0.68517445,-0.278582779,0.125478239,-0.583526533,0.049136857,0.425782461,-0.679269592,-0.511824682,-0.115355625,-0.69192286,-0.187901027,-0.252854468,-0.653119505,-0.657759037,-0.280269881,-0.614737926,-0.626125867,-0.201819621,-0.233452791,-0.671255856,-0.452776099,-0.043653774,-0.40764611,-0.278582779,0.09764105,-0.566655509,-0.24399718,-0.263398858,0.10143703,0.091314416,-0.119995156,-0.095532172,-0.40764611,-0.556532895,-0.450245445,-0.622329887,0.017081912,-0.262977082,-0.187901027,-0.657759037,-0.252854468,-0.365046775,-0.545566729,-0.192962334,-0.476395532,-0.360407244,0.192962334,-0.574247469,0.638779135,-0.599554005,-0.633296052,-0.633296052,0
-0.53881832,-0.556532895,-0.659446139,-0.583526533,-0.484409268,-0.557376446,-0.626969419,0.362094346,0.324556319,0.339318464,-0.679269592,-0.109028991,-0.230922137,-0.101858806,-0.180309066,-0.252854468,-0.679269592,-0.192962334,-0.252854468,-0.678426041,-0.566655509,-0.006537522,0.425782461,0.091314416,-0.391196862,0.120416932,0.389087984,-0.68517445,0.146145243,-0.128008892,-0.280269881,-0.157111408,-0.680534919,-0.365046775,-0.252854468,-0.653119505,-0.006537522,-0.532913461,-0.68517445,-0.690235757,-0.54936271,-0.187901027,-0.37896537,-0.671255856,-0.262977082,-0.043653774,0.09764105,0.15120655,-0.176934861,-0.119573381,0.589009615,-0.583948308,0.479769737,0.100171703,-0.671255856,-0.252854468,-0.254119795,-0.327086972,0.682643797,-0.281956984,0.09764105,-0.346488649,0.493266556,-0.119573381,0.146145243,-0.252854468,-0.280269881,0.09764105,-0.574247469,-0.519416642,-0.252854468,0.249480263,-0.629078297,-0.551049812,-0.233452791,-0.278582779,-0.192962334,0.287440066,-0.336787811,0.339318464,0.435483299,0.091314416,0.09764105,-0.583526533,-0.105654786,-0.187901027,-0.671255856,-0.681800246,-0.562437753,-0.337209586,-0.252854468,0.063055451,-0.659024364,-0.556532895,-0.485674595,-0.120838707,0.171873554,0.448136567,-0.22206485,0.469647122,0.469647122,0
-0.01244238,0.534178788,-0.565811958,0.432109095,0.467116469,-0.295032027,-0.162172715,-0.68517445,-0.690235757,-0.497906087,-0.671255856,0.091314416,-0.494531882,-0.094266845,0.323712767,-0.021721443,-0.270569043,-0.411442091,0.077395821,-0.548519158,-0.538396544,-0.278582779,-0.043653774,0.09764105,-0.16175094,-0.233452791,-0.68517445,-0.262977082,-0.280269881,0.09764105,-0.629078297,-0.414816295,-0.350706405,0.011177053,0.364203224,-0.278582779,-0.071069187,-0.550628036,0.114512073,-0.005693971,-0.252854468,-0.012020604,-0.192962334,-0.187901027,-0.043653774,-0.280269881,0.09764105,-0.562437753,-0.671255856,-0.187901027,-0.278582779,-0.566655509,0.038170691,0.09764105,-0.671255856,0.454884977,-0.490735902,-0.039436018,-0.613894375,-0.613894375,-0.185370373,-0.278582779,-0.566655509,-0.391196862,-0.252854468,-0.187057475,-0.54936271,0.091314416,-0.488205249,-0.544723178,0.616846804,0.027204526,-0.280269881,-0.562437753,-0.566655509,0.091314416,-0.705841454,-0.346910425,-0.278582779,-0.152050101,-0.322869216,-0.095110396,-0.252854468,0.068116758,-0.671255856,-0.233452791,-0.705841454,0.359563693,0.624016989,-0.485674595,0.09764105,-0.192962334,-0.68517445,-0.690235757,-0.37896537,-0.671255856,-0.613894375,-0.612207273,-0.392883965,-0.544301402,-0.544301402,0
-0.021721443,-0.676317163,-0.673786509,-0.297562681,0.630343623,-0.563281304,-0.403428354,-0.253698019,0.577199899,-0.094266845,0.543036076,-0.001476215,-0.400475925,0.397945272,-0.538396544,0.09764105,-0.373904063,-0.67083408,-0.551049812,-0.690235757,-0.105654786,-0.187901027,-0.54936271,-0.252854468,-0.278582779,-0.185370373,0.077395821,-0.421986481,-0.346910425,-0.292923149,0.486518146,0.270147267,0.641731564,0.10143703,-0.633296052,-0.322869216,0.025939199,-0.252854468,-0.57804345,-0.021721443,-0.297562681,-0.556532895,-0.557376446,0.112824971,-0.470490674,0.027626301,0.222486625,-0.574247469,-0.501280292,-0.17988729,0.655228383,0.547253832,-0.490735902,0.09764105,0.09764105,-0.192962334,-0.490735902,-0.252854468,-0.280269881,-0.252854468,-0.653119505,-0.657759037,-0.280269881,0.09764105,-0.68517445,-0.690235757,-0.54936271,-0.187901027,-0.655650159,-0.679269592,-0.252854468,-0.574247469,0.392462189,-0.54936271,-0.278582779,0.091314416,0.09764105,-0.671255856,-0.252854468,-0.613894375,-0.346910425,-0.252854468,-0.278582779,-0.233452791,-0.359141917,-0.095532172,-0.116199176,-0.115355625,-0.252854468,-0.614737926,0.216159991,-0.57129504,-0.552736914,-0.630343623,-0.233452791,-0.671255856,-0.452776099,0.09764105,-0.551049812,-0.365046775,-0.365046775,0
